<0.0000e+00 0.0000e+00>
<512514.82693191536 2.337544524186013E7>
<512969.2634972065 2.337906882237441E7>
<513429.89716677286 2.338270157893204E7>
<513896.61765594076 2.3386343587051056E7>
<514369.31310903275 2.3389994921052888E7>
<514847.8701114001 2.3393655654026534E7>
<515332.17370228714 2.3397325857792817E7>
<515822.10738853225 2.340100560286869E7>
<516317.55315910844 2.340469495843164E7>
<516818.3915005074 2.3408393992284205E7>
<517324.50141296955 2.3412102770818632E7>
<517835.7604275619 2.341582135898168E7>
<518352.04462410574 2.3419549820239607E7>
<518873.22864995466 2.3423288216543354E7>
<519399.1857396232 2.3427036608293947E7>
<519929.78773526597 2.343079505430814E7>
<520464.90510800603 2.343456361178434E7>
<521004.40698011126 2.3438342336268794E7>
<521548.1611480159 2.344213128162211E7>
<522096.03410618467 2.34459304999861E7>
<522647.8910718158 2.344974004175097E7>
<523203.59601037827 2.345355995552291E7>
<523763.0116619786 2.3457390288092066E7>
<524325.9995685513 2.3461231084400948E7>
<524892.4201018665 2.3465082387513284E7>
<525462.1324923474 2.346894423858333E7>
<526034.9948586904 2.34728166768257E7>
<526610.8642382781 2.347669973948567E7>
<527189.5966183771 2.348059346181008E7>
<527771.0469681096 2.348449787701872E7>
<528355.0692711883 2.348841301627637E7>
<528941.5165594042 2.3492338908665396E7>
<529530.2409468526 2.3496275581158992E7>
<530121.0936648875 2.3500223058595058E7>
<530713.9250977882 2.3504181363650758E7>
<531308.5848191254 2.3508150516817767E7>
<531904.9216288109 2.3512130536378212E7>
<532502.7835908163 2.351612143838136E7>
<533102.0180715427 2.352012323662104E7>
<533702.4717788263 2.3524135942613855E7>
<534303.9908015605 2.352815956557815E7>
<534906.4206499176 2.3532194112413827E7>
<535509.6062961507 2.3536239587682944E7>
<536113.3922159557 2.3540295993591174E7>
<536717.622430374 2.3544363329970136E7>
<537322.1405482158 2.3548441594260566E7>
<537926.7898089805 2.3552530781496413E7>
<538531.4131262555 2.355663088428982E7>
<539135.8531315686 2.356074189281703E7>
<539739.9522186727 2.3564863794805232E7>
<540343.5525882386 2.3568996575520344E7>
<540946.4962929332 2.3573140217755757E7>
<541548.6252828581 2.357729470182207E7>
<542149.7814513247 2.3581460005537767E7>
<542749.8066809399 2.3585636104220938E7>
<543348.542889979 2.3589822970681958E7>
<543945.8320790185 2.3594020575217206E7>
<544541.5163778032 2.3598228885603793E7>
<545135.4380923226 2.3602447867095307E7>
<545727.4397520688 2.360667748241862E7>
<546317.3641574504 2.3610917691771697E7>
<546905.0544273345 2.3615168452822495E7>
<547490.3540466911 2.3619429720708854E7>
<548073.1069143123 2.3623701448039494E7>
<548653.1573905788 2.3627983584896028E7>
<549230.3503452463 2.3632276078836057E7>
<549804.5312052261 2.3636578874897297E7>
<550375.5460023311 2.3640891915602785E7>
<550943.2414209596 2.3645215140967123E7>
<551507.4648456916 2.364954848850379E7>
<552068.0644087687 2.3653891893233504E7>
<552624.8890374315 2.3658245287693616E7>
<553177.788501087 2.3662608601948563E7>
<553726.6134582806 2.3666981763601366E7>
<554271.2155034436 2.367136469780615E7>
<554811.4472133936 2.3675757327281684E7>
<555347.1621935582 2.368015957232596E7>
<555878.2151238982 2.368457135083177E7>
<556404.4618045049 2.3688992578303296E7>
<556925.7592008451 2.3693423167873684E7>
<557441.9654886309 2.3697863030323602E7>
<557952.9400982877 2.3702312074100766E7>
<558458.5437589982 2.370677020534045E7>
<558958.6385422985 2.371123732788691E7>
<559453.0879052021 2.371571334331576E7>
<559941.7567328309 2.3720198150957286E7>
<560424.5113805293 2.3724691647920623E7>
<560901.2197154411 2.372919372911887E7>
<561371.7511575277 2.3733704287295043E7>
<561835.9767200061 2.3738223213048927E7>
<562293.7690491887 2.3742750394864734E7>
<562745.0024637034 2.3747285719139617E7>
<563189.5529930763 2.375182907021297E7>
<563627.2984156588 2.375638033039654E7>
<564058.118295881 2.3760939380005296E7>
<564481.8940208143 2.3765506097389054E7>
<564898.5088360285 2.3770080358964846E7>
<565307.8478807247 2.377466203924999E7>
<565709.798222132 2.377925101089587E7>
<566104.2488891517 2.3783847144722372E7>
<566491.0909052364 2.3788450309752986E7>
<566870.2173204902 2.379306037325054E7>
<567241.5232429777 2.379767720075354E7>
<567604.9058692316 2.3802300656113103E7>
<567960.2645139452 2.380693060153046E7>
<568307.5006388422 2.3811566897594996E7>
<568646.5178807129 2.381620940332284E7>
<568977.2220786073 2.3820857976195917E7>
<569299.5213001788 2.382551247220153E7>
<569613.3258671688 2.3830172745872352E7>
<569918.5483800267 2.3834838650326893E7>
<570215.1037416587 2.3839510037310354E7>
<570502.9091802996 2.3844186757235892E7>
<570781.8842715031 2.384886865922624E7>
<571051.9509592459 2.3853555591155685E7>
<571313.0335761431 2.385824739969237E7>
<571565.0588627697 2.3862943930340897E7>
<571807.955986089 2.386764502748519E7>
<572041.6565569825 2.3872350534431677E7>
<572266.0946468845 2.3877060293452635E7>
<572481.206803516 2.3881774145829808E7>
<572686.9320657223 2.388649193189819E7>
<572883.2119774122 2.3891213491090003E7>
<573069.990600601 2.3895938661978804E7>
<573247.2145275584 2.390066728232374E7>
<573414.8328920654 2.3905399189113926E7>
<573572.7973797793 2.391013421861288E7>
<573721.0622377141 2.391487220640306E7>
<573859.584282837 2.3919612987430453E7>
<573988.3229097873 2.3924356396049164E7>
<574107.2400977203 2.3929102266066067E7>
<574216.3004162832 2.393385043078541E7>
<574315.4710307274 2.3938600723053426E7>
<574404.721706163 2.394335297530288E7>
<574484.0248109627 2.3948107019597564E7>
<574553.3553193207 2.3952862687676735E7>
<574612.6908129741 2.3957619810999427E7>
<574662.0114820946 2.3962378220788673E7>
<574701.3001253569 2.39671377480756E7>
<574730.5421491931 2.3971898223743383E7>
<574749.7255662407 2.397665947857102E7>
<574758.8409929929 2.398142134327697E7>
<574757.8816466591 2.3986183648562573E7>
<574746.8433412471 2.3990946225155283E7>
<574725.7244828723 2.399570890385168E7>
<574694.526064308 2.4000471515560254E7>
<574653.2516587822 2.4005233891343955E7>
<574601.9074130337 2.4009995862462457E7>
<574540.5020396351 2.40147572604142E7>
<574469.0468085962 2.401951791697812E7>
<574387.555538254 2.4024277664255075E7>
<574296.0445854622 2.402903633470902E7>
<574194.5328350906 2.4033793761207808E7>
<574083.0416888444 2.4038549777063712E7>
<573961.5950534138 2.4043304216073588E7>
<573830.2193279647 2.4048056912558697E7>
<573688.9433909834 2.405280770140418E7>
<573537.7985864817 2.4057556418098163E7>
<573376.8187095784 2.4062302898770496E7>
<573206.0399914632 2.406704698023111E7>
<573025.5010837585 2.4071788500007976E7>
<572835.2430422863 2.407652729638468E7>
<572635.3093102523 2.4081263208437603E7>
<572425.7457008597 2.4085996076072656E7>
<572206.6003793607 2.4090725740061633E7>
<571977.9238445583 2.4095452042078126E7>
<571739.768909769 2.4100174824733008E7>
<571492.1906832565 2.410489393160948E7>
<571235.2465481472 2.410960920729769E7>
<570968.9961418384 2.411432049742887E7>
<570693.5013349096 2.411902764870907E7>
<570408.8262095468 2.4123730508952383E7>
<570115.0370374906 2.4128428927113757E7>
<569812.2022575185 2.41331227533213E7>
<569500.3924524708 2.4137811838908143E7>
<569179.6803258312 2.414249603644381E7>
<568850.1406778704 2.414717519976512E7>
<568511.8503813648 2.4151849184006598E7>
<568164.8883568982 2.4156517845630415E7>
<567809.3355477562 2.4161181042455833E7>
<567445.2748944242 2.4165838633688148E7>
<567072.7913086971 2.417049047994715E7>
<566691.9716474095 2.4175136443295084E7>
<566302.9046857981 2.4179776387264118E7>
<565905.6810905021 2.418441017688329E7>
<565500.3933922126 2.4189037678704973E7>
<565087.135957979 2.419365876083081E7>
<564666.0049631818 2.419827329293716E7>
<564237.0983631791 2.4202881146300036E7>
<563800.5158646366 2.4207482193819508E7>
<563356.3588965483 2.4212076310043607E7>
<562904.7305809569 2.4216663371191714E7>
<562445.7357033817 2.4221243255177423E7>
<561979.480682962 2.4225815841630902E7>
<561506.0735423238 2.4230381011920705E7>
<561025.6238771778 2.423493864917509E7>
<560538.2428256564 2.4239488638302796E7>
<560044.0430373965 2.4244030866013307E7>
<559543.1386423771 2.4248565220836576E7>
<559035.6452195179 2.425309159314224E7>
<558521.6797650463 2.4257609875158288E7>
<558001.360660641 2.42621199609892E7>
<557474.8076413578 2.426662174663358E7>
<556942.141763346 2.4271115130001232E7>
<556403.4853713628 2.4275600010929696E7>
<555858.9620660899 2.428007629120028E7>
<555308.6966712631 2.428454387455353E7>
<554752.8152006187 2.4289002666704174E7>
<554191.4448246652 2.429345257535552E7>
<553624.7138372856 2.429789351021332E7>
<553052.7516221792 2.4302325382999104E7>
<552475.6886191469 2.4306748107462946E7>
<551893.6562902295 2.431116159939571E7>
<551306.7870857026 2.431556577664074E7>
<550715.214409938 2.4319960559105E7>
<550119.0725871354 2.432434586876969E7>
<549518.4968269329 2.4328721629700273E7>
<548913.6231899022 2.4333087768055998E7>
<548304.5885529347 2.4337444212098833E7>
<547691.5305745268 2.434179089220187E7>
<547074.5876599689 2.434612774085716E7>
<546453.8989264468 2.4350454692683004E7>
<545829.6041680609 2.4354771684430677E7>
<545201.843820771 2.43590786549906E7>
<544570.7589272725 2.436337554539794E7>
<543936.4911018123 2.4367662298837673E7>
<543299.1824949499 2.437193886064905E7>
<542658.975758272 2.437620517832952E7>
<542016.0140090669 2.4380461201538082E7>
<541370.4407949661 2.4384706882098064E7>
<540722.4000585609 2.438894217399933E7>
<540072.0361020007 2.4393167033399917E7>
<539419.4935515806 2.439738141862712E7>
<538764.917322326 2.4401585290177956E7>
<538108.4525825824 2.4405778610719092E7>
<537450.2447186172 2.4409961345086172E7>
<536790.439299242 2.441413346028257E7>
<536129.1820404637 2.4418294925477576E7>
<535466.6187701714 2.442244571200396E7>
<534802.8953928695 2.4426585793355007E7>
<534138.1578544625 2.4430715145180903E7>
<533472.5521071035 2.443483374528459E7>
<532806.2240741117 2.443894157361699E7>
<532139.3196149704 2.444303861227166E7>
<531471.9844904131 2.444712484547886E7>
<530804.3643276074 2.4451200259599004E7>
<530136.6045854456 2.4455264843115546E7>
<529468.8505199517 2.4459318586627245E7>
<528801.247149815 2.4463361482839853E7>
<528133.9392220586 2.4467393526557196E7>
<527467.0711778548 2.4471414714671668E7>
<526800.7871184952 2.447542504615412E7>
<526135.2307715279 2.4479424522043142E7>
<525470.5454570706 2.448341314543377E7>
<524806.8740543117 2.4487390921465572E7>
<524144.35896820854 2.4491357857310154E7>
<523483.142096395 2.4495313962158047E7>
<522823.36479630915 2.449925924720502E7>
<522165.16785255156 2.450319372563777E7>
<521508.6914444872 2.4507117412619058E7>
<520854.07511410053 2.4511030325272188E7>
<520201.45773411734 2.4514932482664946E7>
<519550.9774764038 2.4518823905792926E7>
<518902.77178065554 2.452270461756226E7>
<518256.9773233886 2.4526574642771766E7>
<517613.7299872447 2.4530434008094512E7>
<516973.1648306229 2.4534282742058795E7>
<516335.4160576507 2.4538120875028532E7>
<515700.61698850675 2.454194843918308E7>
<515068.9000301083 2.454576546849647E7>
<514440.39664717583 2.4549571998716105E7>
<513815.23733368865 2.4553368067340832E7>
<513193.55158474337 2.455715371359851E7>
<512575.46786882955 2.456092897842297E7>
<511961.11360053474 2.456469390443048E7>
<511350.61511369294 2.4568448535895593E7>
<510744.09763498954 2.4572192918726515E7>
<510141.6852580357 2.45759271004399E7>
<509543.5009179265 2.4579651130135123E7>
<508949.6663662951 2.458336505846805E7>
<508360.3021468775 2.458706893762426E7>
<507775.52757160057 2.459076282129179E7>
<507195.46069720684 2.4594446764633358E7>
<506620.21830242954 2.4598120824258115E7>
<506049.9158657315 2.4601785058192894E7>
<505484.6675436204 2.4605439525853008E7>
<504924.5861495545 2.4609084288012568E7>
<504369.78313345124 2.4612719406774357E7>
<503820.36856181186 2.4616344945539255E7>
<503276.4510984752 2.461996096897525E7>
<502738.13798601314 2.4623567542986006E7>
<502205.5350277804 2.4627164734679036E7>
<501678.74657063093 2.4630752612333488E7>
<501157.8754883133 2.463433124536753E7>
<500643.02316555736 2.4637900704305388E7>
<500134.289482863 2.4641461060744E7>
<499631.7728020041 2.4645012387319356E7>
<499135.56995225773 2.464855475767251E7>
<498645.7762173698 2.465208824641526E7>
<498162.4853232687 2.465561292909555E7>
<497685.7894265364 2.4659128882162586E7>
<497215.77910364803 2.4662636182931688E7>
<496752.5433409886 2.46661349095489E7>
<496296.1695256572 2.4669625140955377E7>
<495846.74343706766 2.467310695685153E7>
<495404.3492393535 2.4676580437661026E7>
<494969.069474586 2.468004566449456E7>
<494540.98505681317 2.468350271911351E7>
<494120.1752669266 2.4686951683893446E7>
<493706.7177483631 2.46903926417875E7>
<493300.6885036478 2.4693825676289666E7>
<492902.16189178417 2.4697250871398017E7>
<492511.2106264961 2.4700668311577838E7>
<492127.9057753276 2.4704078081724763E7>
<491752.3167596034 2.4707480267127868E7>
<491384.51135525486 2.4710874953432783E7>
<491024.5556945137 2.4714262226604827E7>
<490672.5142684764 2.47176421728922E7>
<490328.4499305407 2.472101487878924E7>
<489992.4239007161 2.472438043099976E7>
<489664.4957708083 2.472773891640055E7>
<489344.7235104775 2.4731090422004964E7>
<489033.1634741707 2.473443503492669E7>
<488729.87040892546 2.473777284234372E7>
<488434.8974630437 2.4741103931462515E7>
<488148.296195633 2.4744428389482394E7>
<487870.1165870112 2.4747746303560194E7>
<487600.4070499705 2.4751057760775194E7>
<487339.2144418968 2.4754362848094348E7>
<487086.58407773735 2.475766165233785E7>
<486842.5597438116 2.476095426014502E7>
<486607.18371245783 2.4764240757940594E7>
<486380.49675750756 2.4767521231901377E7>
<486162.5381705795 2.4770795767923336E7>
<485953.34577818395 2.4774064451589115E7>
<485752.95595962746 2.4777327368136026E7>
<485561.40366570716 2.4780584602424506E7>
<485378.7224381836 2.4783836238907102E7>
<485204.9444300198 2.4787082361597966E7>
<485040.10042637377 2.47903230540429E7>
<484884.2198663311 2.4793558399289984E7>
<484737.33086536336 2.4796788479860783E7>
<484599.4602384975 2.480001337772217E7>
<484470.6335241804 2.480323317425879E7>
<484350.8750088233 2.480644795024615E7>
<484240.2077520078 2.4809657785824414E7>
<484138.6536123373 2.4812862760472856E7>
<484046.23327391484 2.481606295298505E7>
<483962.96627342934 2.481925844144475E7>
<483888.8710278302 2.4822449303202562E7>
<483823.964862571 2.4825635614853326E7>
<483768.26404040144 2.4828817452214308E7>
<483721.78379068687 2.483199489030416E7>
<483684.5383392335 2.483516800332271E7>
<483656.5409385976 2.4838336864631556E7>
<483637.80389885645 2.48415015467355E7>
<483628.33861881756 2.484466212126482E7>
<483628.15561764315 2.484781865895842E7>
<483637.2645668664 2.4850971229647834E7>
<483655.6743227747 2.4854119902242124E7>
<483683.39295913617 2.4857264744713653E7>
<483720.4278002442 2.4860405824084777E7>
<483766.78545425506 2.4863543206415437E7>
<483822.47184679337 2.4866676956791673E7>
<483887.4922547996 2.4869807139315054E7>
<483961.8513405939 2.487293381709305E7>
<484045.5531861306 2.487605705223032E7>
<484138.6013274166 2.4879176905820977E7>
<484240.998789068 2.488229343794175E7>
<484352.7481189784 2.4885406707646124E7>
<484473.85142307205 2.4888516772959426E7>
<484604.3104001165 2.4891623690874852E7>
<484744.12637656677 2.4894727517350446E7>
<484893.3003414161 2.4897828307307035E7>
<485051.8329810257 2.4900926114627104E7>
<485219.7247139079 2.4904020992154635E7>
<485396.9757254367 2.4907112991695866E7>
<485583.58600245835 2.4910202164021008E7>
<485779.5553677783 2.4913288558866896E7>
<485984.8835144963 2.4916372224940553E7>
<486199.5700401667 2.4919453209923714E7>
<486423.6144807564 2.4922531560478233E7>
<486657.0163443774 2.4925607322252408E7>
<486899.77514476853 2.4928680539888225E7>
<487151.89043450163 2.4931751257029485E7>
<487413.3618378894 2.4934819516330797E7>
<487684.1890835704 2.493788535946748E7>
<487964.3720367482 2.4940948827146288E7>
<488253.9107310629 2.494400995911701E7>
<488552.80540007097 2.4947068794184905E7>
<488861.0565083136 2.495012537022394E7>
<489178.6647819506 2.4953179724190865E7>
<489505.6312389403 2.495623189214007E7>
<489841.95721874427 2.495928190923924E7>
<490187.64441153756 2.4962329809785727E7>
<490542.6948869053 2.496537562722374E7>
<490907.1111220071 2.4968419394162226E7>
<491280.8960291906 2.4971461142393462E7>
<491664.0529830382 2.497450090291238E7>
<492056.5858468283 2.4977538705936536E7>
<492458.49899839674 2.4980574580926776E7>
<492869.79735538136 2.4983608556608513E7>
<493290.4863998361 2.4986640660993658E7>
<493720.5722021992 2.4989670921403136E7>
<494160.0614446032 2.4992699364490002E7>
<494608.9614435126 2.4995726016263116E7>
<495067.2801716779 2.4998750902111366E7>
<495535.02627939393 2.500177404682842E7>
<496012.20911505196 2.5004795474637974E7>
<496498.83874497487 2.5007815209219504E7>
<496994.9259725265 2.5010833273734458E7>
<497500.48235648556 2.5013849690852903E7>
<498015.5202286771 2.501686448278059E7>
<498540.05271085247 2.501987767128643E7>
<499074.0937308125 2.5022889277730323E7>
<499617.6580377665 2.5025899323091373E7>
<500170.7612169226 2.502890782799642E7>
<500733.41970330355 2.50319148127489E7>
<501305.6507947848 2.503492029735798E7>
<501887.47266435064 2.5037924301567983E7>
<502478.90437156585 2.5040926844888058E7>
<503079.96587325993 2.504392794662207E7>
<503690.6780334233 2.5046927625898715E7>
<504311.0626323133 2.504992590170181E7>
<504941.14237477013 2.505292279290076E7>
<505580.9408977428 2.505591831828115E7>
<506230.48277702543 2.5058912496575505E7>
<506889.79353320523 2.5061905346494097E7>
<507558.8996368242 2.5064896886755902E7>
<508237.8285127565 2.5067887136119574E7>
<508926.6085438043 2.5070876113414485E7>
<509625.26907351566 2.5073863837571792E7>
<510333.8404082279 2.5076850327655517E7>
<511052.3538183409 2.5079835602893602E7>
<511780.84153882536 2.5082819682708956E7>
<512519.33676897 2.508580258675044E7>
<513267.873671375 2.508878433492379E7>
<514026.487370196 2.5091764947422463E7>
<514795.2139486461 2.5094744444758393E7>
<515574.09044576215 2.5097722847792603E7>
<516363.1548524424 2.5100700177765727E7>
<517162.4461067631 2.510367645632834E7>
<517972.00408858195 2.5106651705571163E7>
<518791.86961343576 2.510962594805507E7>
<519622.08442574175 2.5112599206840903E7>
<520462.69119131 2.5115571505519085E7>
<521313.733489177 2.5118542868239E7>
<522175.2558027684 2.5121513319738165E7>
<523047.30351040117 2.5124482885371115E7>
<523929.9228751344 2.5127451591138057E7>
<524823.1610339781 2.5130419463713236E7>
<525727.065986471 2.5133386530473012E7>
<526641.6865826363 2.5136352819523655E7>
<527567.072510326 2.5139318359728806E7>
<528503.2742819653 2.5142283180736642E7>
<529450.3432207053 2.5145247313006695E7>
<530408.331445997 2.5148210787836336E7>
<531377.2918585959 2.5151173637386896E7>
<532357.2781250085 2.515413589470944E7>
<533348.3446613911 2.5157097593770184E7>
<534350.5466169129 2.5160058769475475E7>
<535363.9398565931 2.5163019457696468E7>
<536388.5809436236 2.5165979695293333E7>
<537424.5271211882 2.5168939520139106E7>
<538471.8362937906 2.5171898971143108E7>
<539530.567008099 2.5174858088273954E7>
<540600.7784333226 2.5177816912582133E7>
<541682.5303411265 2.5180775486222163E7>
<542775.8830851008 2.5183733852474306E7>
<543880.89757979 2.518669205576584E7>
<544997.6352792975 2.518965014169189E7>
<546126.1581554734 2.519260815703579E7>
<547266.5286756984 2.5195566149789006E7>
<548418.8097802724 2.519852416917058E7>
<549583.0648594204 2.5201482265646122E7>
<550759.357729925 2.5204440490946308E7>
<551947.7526113966 2.5207398898084935E7>
<553148.3141021911 2.5210357541376468E7>
<554361.1071549862 2.5213316476453114E7>
<555586.1970520251 2.521627576028142E7>
<556823.6493800395 2.5219235451178372E7>
<558073.5300048604 2.5222195608826995E7>
<559335.9050457266 2.522515629429149E7>
<560610.8408493022 2.5228117570031833E7>
<561898.4039634105 2.5231079499917913E7>
<563198.6611104951 2.5234042149243135E7>
<564511.6791608175 2.5237005584737554E7>
<565837.5251054004 2.523996987458048E7>
<567176.266028725 2.5242935088412583E7>
<568527.9690811927 2.5245901297347497E7>
<569892.7014513593 2.5248868573982917E7>
<571270.5303379496 2.5251836992411163E7>
<572661.5229216631 2.5254806628229264E7>
<574065.7463367773 2.5257777558548514E7>
<575483.2676425583 2.52607498620035E7>
<576914.153794486 2.5263723618760664E7>
<578358.471615303 2.526669891052628E7>
<579816.2877658943 2.5269675820553977E7>
<581287.6687160067 2.527265443365172E7>
<582772.6807148141 2.5275634836188268E7>
<584271.3897613392 2.527861711609913E7>
<585783.8615747354 2.5281601362892E7>
<587310.16156444 2.528458766765165E7>
<588850.3548002039 2.528757612304435E7>
<590404.5059820059 2.529056682332173E7>
<591972.6794098578 2.5293559864324134E7>
<593554.9389535104 2.5296555343483463E7>
<595151.3480220624 2.5299553359825484E7>
<596761.9695334848 2.5302554013971634E7>
<598386.8658840628 2.530555740814029E7>
<600026.098917766 2.5308563646147523E7>
<601679.7298955502 2.531157283340733E7>
<603347.8194646005 2.5314585076931354E7>
<605030.4276275208 2.531760048532806E7>
<606727.6137114755 2.532061916880141E7>
<608439.4363372927 2.5323641239149E7>
<610165.9533885322 2.53266668097597E7>
<611907.2219805279 2.532969599561072E7>
<613663.2984294083 2.533272891326422E7>
<615434.2382211038 2.533576568086332E7>
<617220.0959803457 2.5338806418127667E7>
<619020.9254396647 2.53418512463484E7>
<620836.7794083941 2.5344900288382635E7>
<622667.7097416851 2.5347953668647412E7>
<624513.7673095402 2.535101151311312E7>
<626375.0019658719 2.5354073949296378E7>
<628251.4625175919 2.535714110625241E7>
<630143.1966937389 2.5360213114566866E7>
<632050.2511146509 2.5363290106347144E7>
<633972.6712611882 2.5366372215213146E7>
<635910.5014440152 2.5369459576287534E7>
<637863.7847729458 2.537255232618544E7>
<639832.5631263616 2.537565060300364E7>
<641816.8771207075 2.5378754546309203E7>
<643816.7660800734 2.5381864297127604E7>
<645832.2680058683 2.5384979997930296E7>
<647863.4195465939 2.5388101792621747E7>
<649910.2559677254 2.5391229826525956E7>
<651972.8111217065 2.539436424637241E7>
<654051.117418066 2.539750520028151E7>
<656145.2057936643 2.5400652837749463E7>
<658255.1056830758 2.540380730963264E7>
<660380.8449891175 2.540696876813137E7>
<662522.4500535285 2.5410137366773218E7>
<664679.9456278128 2.54133132603957E7>
<666853.3548442479 2.5416496605128475E7>
<669042.6991870736 2.541968755837499E7>
<671247.9984638643 2.5422886278793562E7>
<673469.2707770969 2.5426092926277943E7>
<675706.5324959205 2.5429307661937322E7>
<677959.7982281399 2.5432530648075793E7>
<680229.0807924175 2.5435762048171267E7>
<682514.3911907076 2.5439002026853856E7>
<684815.7385809284 2.5442250749883685E7>
<687133.1302498843 2.5445508384128198E7>
<689466.5715864459 2.5448775097538877E7>
<691816.0660549983 2.5452051059127454E7>
<694181.6151691688 2.5455336438941542E7>
<696563.2184658417 2.5458631408039764E7>
<698960.8734794732 2.54619361384663E7>
<701374.5757167139 2.546525080322492E7>
<703804.3186313531 2.546857557625247E7>
<706250.0935995916 2.547191063239181E7>
<708711.8898956579 2.5475256147364214E7>
<711189.6946677751 2.5478612297741253E7>
<713683.4929144928 2.548197926091613E7>
<716193.2674613938 2.5485357215074472E7>
<718718.9989381868 2.5488746339164622E7>
<721260.6657561979 2.549214681286737E7>
<723818.244086272 2.549555881656519E7>
<726391.7078370957 2.5498982531310935E7>
<728981.0286339548 2.5502418138796028E7>
<731586.1757979369 2.5505865821318127E7>
<734207.1163255925 2.5509325761748288E7>
<736843.8148690679 2.5512798143497624E7>
<739496.2337167191 2.5516283150483456E7>
<742164.3327742232 2.5519780967094973E7>
<744848.0695461967 2.5523291778158396E7>
<747547.3991183358 2.552681576890167E7>
<750262.2741400892 2.5530353124918647E7>
<752992.6448078785 2.5533904032132834E7>
<755738.4588488776 2.5537468676760644E7>
<758499.6615053635 2.5541047245274205E7>
<761276.1955196536 2.5544639924363703E7>
<764068.00111964 2.554824690089929E7>
<766875.0160049351 2.5551868361892562E7>
<769697.1753336417 2.555550449445759E7>
<772534.4117097583 2.5559155485771544E7>
<775386.6551712357 2.556282152303491E7>
<778253.8331786944 2.5566502793431304E7>
<781135.8706048185 2.5570199484086886E7>
<784032.689724436 2.5573911782029416E7>
<786944.2102053004 2.557763987414693E7>
<789870.3490995833 2.558138394714606E7>
<792811.0208360942 2.558514418751001E7>
<795766.1372132348 2.558892078145619E7>
<798735.6073927041 2.5592713914893568E7>
<801719.3378939637 2.5596523773379665E7>
<804717.2325894748 2.5600350542077295E7>
<807729.1927007198 2.5604194405711018E7>
<810755.1167950185 2.5608055548523314E7>
<813794.9007831498 2.561193415423054E7>
<816848.4379177897 2.5615830405978613E7>
<819915.6187927768 2.561974448629852E7>
<822996.3313432139 2.56236765770616E7>
<826090.4608464157 2.562762685943465E7>
<829197.8899237135 2.5631595513834853E7>
<832318.498543124 2.5635582719884586E7>
<835452.1640228913 2.5639588656366065E7>
<838598.761035912 2.56436135011759E7>
<841758.1616150481 2.564765743127954E7>
<844930.2351593386 2.5651720622665666E7>
<848114.8484411138 2.5655803250300504E7>
<851311.8656140212 2.565990548808212E7>
<854521.1482219666 2.5664027508794688E7>
<857742.5552089782 2.566816948406279E7>
<860975.9429299976 2.567233158430571E7>
<864221.1651626012 2.567651397869179E7>
<867478.0731196585 2.568071683509287E7>
<870746.5154629282 2.56849403200388E7>
<874026.3383175953 2.568918459867208E7>
<877317.385287753 2.569344983470263E7>
<880619.4974728287 2.569773619036271E7>
<883932.5134849572 2.5702043826362055E7>
<887256.269467299 2.570637290184317E7>
<890590.599113306 2.5710723574336898E7>
<893935.3336869313 2.571509599971819E7>
<897290.3020437828 2.5719490332162205E7>
<900655.330653218 2.5723906724100675E7>
<904030.2436213763 2.572834532617859E7>
<907414.8627151463 2.5732806287211254E7>
<910809.0073870618 2.5737289754141677E7>
<914212.494801124 2.57417958719984E7>
<917625.1398595405 2.5746324783853702E7>
<921046.7552303786 2.575087663078228E7>
<924477.1513761217 2.5755451551820364E7>
<927916.1365831235 2.5760049683925338E7>
<931363.5169919499 2.5764671161935877E7>
<934819.0966285993 2.5769316118532605E7>
<938282.6774365916 2.577398468419933E7>
<941754.0593099135 2.5778676987184837E7>
<945233.040126811 2.5783393153465312E7>
<948719.4157844131 2.578813330670737E7>
<952212.9802341773 2.5792897568231754E7>
<955713.52551814 2.5797686056977686E7>
<959220.8418059596 2.5802498889467917E7>
<962734.7174327347 2.5807336179774508E7>
<966254.9389375839 2.5812198039485317E7>
<969781.2911029691 2.5817084577671263E7>
<973313.5569947448 2.5821995900854364E7>
<976851.5180029166 2.5826932112976562E7>
<980394.9538830897 2.5831893315369364E7>
<983943.6427985878 2.583687960672433E7>
<987497.3613632236 2.584189108306439E7>
<991055.8846846998 2.5846927837716047E7>
<994618.9864086194 2.5851989961282473E7>
<998186.4387630849 2.585707754161748E7>
<1001758.0126038631 2.586219066380043E7>
<1005333.4774600934 2.5867329410112076E7>
<1008912.6015805174 2.587249386001135E7>
<1012495.151980204 2.5877684090113107E7>
<1016080.8944877494 2.588290017416685E7>
<1019669.5937929243 2.5888142183036447E7>
<1023261.0134947454 2.589341018468083E7>
<1026854.9161499456 2.589870424413573E7>
<1030451.0633218173 2.5904024423496403E7>
<1034049.2156294032 2.5909370781901404E7>
<1037649.1327970084 2.591474337551741E7>
<1041250.5737040064 2.592014225752505E7>
<1044853.296434915 2.5925567478105836E7>
<1048457.0583297123 2.5931019084430117E7>
<1052061.6160343671 2.593649712064612E7>
<1055666.7255515577 2.594200162787005E7>
<1059272.1422915496 2.594753264417726E7>
<1062877.6211232056 2.5953090204594526E7>
<1066482.916425103 2.5958674341093346E7>
<1070087.782136726 2.596428508258438E7>
<1073691.9718097097 2.5969922454912934E7>
<1077295.2386591078 2.597558648085552E7>
